file_path,class_name,original_label,source_dataset,source_url,licence,source_group,review_status,review_notes
normal/commons-81630136.jpg,normal,quality automobile photograph; requires no-damage review,Wikimedia Commons / Quality images of automobiles,https://commons.wikimedia.org/wiki/File:2015_BAIC_Weiwang_M30D_(front).jpg,CC BY 4.0 (https://creativecommons.org/licenses/by/4.0),commons-81630136,accepted,Creator: User3204; accepted under v2-visual-quality-rules-2026-09-06
normal/commons-82230291.jpg,normal,quality automobile photograph; requires no-damage review,Wikimedia Commons / Quality images of automobiles,https://commons.wikimedia.org/wiki/File:2018_GAC_Trumpchi_GE3.jpg,CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0),commons-82230291,accepted,Creator: User3204; accepted under v2-visual-quality-rules-2026-09-06
normal/commons-85293738.jpg,normal,quality automobile photograph; requires no-damage review,Wikimedia Commons / Quality images of automobiles,https://commons.wikimedia.org/wiki/File:2019_Chang%27an_CS75_Plus_(front).jpg,CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0),commons-85293738,accepted,Creator: User3204; accepted under v2-visual-quality-rules-2026-09-06
normal/commons-85478432.jpg,normal,quality automobile photograph; requires no-damage review,Wikimedia Commons / Quality images of automobiles,https://commons.wikimedia.org/wiki/File:Alvis_Monoposto_12-50_1934_W%C3%BCrgau_-20190922-RM-113030.jpg,CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0),commons-85478432,accepted,Creator: Ermell; accepted under v2-visual-quality-rules-2026-09-06
normal/commons-86703049.jpg,normal,quality automobile photograph; requires no-damage review,Wikimedia Commons / Quality images of automobiles,https://commons.wikimedia.org/wiki/File:Alpine_Renault_A110-1972_-20190922-RM-115426.jpg,CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0),commons-86703049,accepted,Creator: Ermell; accepted under v2-visual-quality-rules-2026-09-06
normal/commons-87402927.jpg,normal,quality automobile photograph; requires no-damage review,Wikimedia Commons / Quality images of automobiles,https://commons.wikimedia.org/wiki/File:AU_1000_SP_Armaturenbrett_(2008-07-12_Sp).JPG,CC BY-SA 2.0 de (https://creativecommons.org/licenses/by-sa/2.0/de/deed.en),commons-87402927,rejected,Creator: Lothar Spurzem; rejected under v2-visual-quality-rules-2026-09-06: failed one or more visual inclusion rules
normal/commons-87602998.jpg,normal,quality automobile photograph; requires no-damage review,Wikimedia Commons / Quality images of automobiles,"https://commons.wikimedia.org/wiki/File:25e_rue,_Quebec_City_(008).jpg",CC0 (http://creativecommons.org/publicdomain/zero/1.0/deed.en),commons-87602998,rejected,Creator: Wilfredor; rejected under v2-visual-quality-rules-2026-09-06: failed one or more visual inclusion rules
normal/commons-89068818.jpg,normal,quality automobile photograph; requires no-damage review,Wikimedia Commons / Quality images of automobiles,https://commons.wikimedia.org/wiki/File:Abandoned_car_at_the_Salt_Marsh_(10835).jpg,CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0),commons-89068818,rejected,Creator: Rhododendrites; rejected under v2-visual-quality-rules-2026-09-06: failed one or more visual inclusion rules
scratch/hitl-05a112b0da8d53e8.jpg,scratch,Scratch,Humans in the Loop Car Parts and Car Damages Dataset,https://huggingface.co/datasets/DrBimmer/car-parts-and-damage-dataset/resolve/2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9/Car%20parts%20dataset/File1/img/Car%20damages%201163.png,CC0-1.0,Car parts dataset/File1/img/Car damages 1163.png,accepted,"Pinned mirror revision 2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9; annotation Car parts dataset/File1/ann/Car damages 1163.png.json; crop (217, 342, 313, 438); accepted under v2-visual-quality-rules-2026-09-06"
scratch/hitl-073b53f9d6d870b6.jpg,scratch,Scratch,Humans in the Loop Car Parts and Car Damages Dataset,https://huggingface.co/datasets/DrBimmer/car-parts-and-damage-dataset/resolve/2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9/Car%20parts%20dataset/File1/img/Car%20damages%201221.png,CC0-1.0,Car parts dataset/File1/img/Car damages 1221.png,accepted,"Pinned mirror revision 2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9; annotation Car parts dataset/File1/ann/Car damages 1221.png.json; crop (330, 293, 470, 433); accepted under v2-visual-quality-rules-2026-09-06"
scratch/hitl-07d1b97a7e0ec2c9.jpg,scratch,Scratch,Humans in the Loop Car Parts and Car Damages Dataset,https://huggingface.co/datasets/DrBimmer/car-parts-and-damage-dataset/resolve/2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9/Car%20parts%20dataset/File1/img/Car%20damages%201324.png,CC0-1.0,Car parts dataset/File1/img/Car damages 1324.png,accepted,"Pinned mirror revision 2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9; annotation Car parts dataset/File1/ann/Car damages 1324.png.json; crop (416, 159, 512, 255); accepted under v2-visual-quality-rules-2026-09-06"
scratch/hitl-09627cb59b32dfe9.jpg,scratch,Scratch,Humans in the Loop Car Parts and Car Damages Dataset,https://huggingface.co/datasets/DrBimmer/car-parts-and-damage-dataset/resolve/2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9/Car%20parts%20dataset/File1/img/Car%20damages%20390.png,CC0-1.0,Car parts dataset/File1/img/Car damages 390.png,accepted,"Pinned mirror revision 2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9; annotation Car parts dataset/File1/ann/Car damages 390.png.json; crop (95, 175, 299, 379); accepted under v2-visual-quality-rules-2026-09-06"
scratch/hitl-0cb18b905efab045.jpg,scratch,Scratch,Humans in the Loop Car Parts and Car Damages Dataset,https://huggingface.co/datasets/DrBimmer/car-parts-and-damage-dataset/resolve/2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9/Car%20parts%20dataset/File1/img/Car%20damages%201217.jpg,CC0-1.0,Car parts dataset/File1/img/Car damages 1217.jpg,accepted,"Pinned mirror revision 2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9; annotation Car parts dataset/File1/ann/Car damages 1217.jpg.json; crop (312, 217, 408, 313); accepted under v2-visual-quality-rules-2026-09-06"
scratch/hitl-0d08a3cc634ed954.jpg,scratch,Scratch,Humans in the Loop Car Parts and Car Damages Dataset,https://huggingface.co/datasets/DrBimmer/car-parts-and-damage-dataset/resolve/2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9/Car%20parts%20dataset/File1/img/Car%20damages%201216.png,CC0-1.0,Car parts dataset/File1/img/Car damages 1216.png,accepted,"Pinned mirror revision 2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9; annotation Car parts dataset/File1/ann/Car damages 1216.png.json; crop (387, 180, 483, 276); accepted under v2-visual-quality-rules-2026-09-06"
scratch/hitl-0d3f0e5e1ddc4956.jpg,scratch,Scratch,Humans in the Loop Car Parts and Car Damages Dataset,https://huggingface.co/datasets/DrBimmer/car-parts-and-damage-dataset/resolve/2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9/Car%20parts%20dataset/File1/img/Car%20damages%201195.png,CC0-1.0,Car parts dataset/File1/img/Car damages 1195.png,accepted,"Pinned mirror revision 2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9; annotation Car parts dataset/File1/ann/Car damages 1195.png.json; crop (334, 198, 430, 294); accepted under v2-visual-quality-rules-2026-09-06"
scratch/hitl-0f248be9ccf11eb1.jpg,scratch,Scratch,Humans in the Loop Car Parts and Car Damages Dataset,https://huggingface.co/datasets/DrBimmer/car-parts-and-damage-dataset/resolve/2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9/Car%20parts%20dataset/File1/img/Car%20damages%20985.png,CC0-1.0,Car parts dataset/File1/img/Car damages 985.png,rejected,"Pinned mirror revision 2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9; annotation Car parts dataset/File1/ann/Car damages 985.png.json; crop (371, 272, 467, 368); rejected under v2-visual-quality-rules-2026-09-06: failed one or more visual inclusion rules"
scratch/hitl-0fad2c75372b5bf3.jpg,scratch,Scratch,Humans in the Loop Car Parts and Car Damages Dataset,https://huggingface.co/datasets/DrBimmer/car-parts-and-damage-dataset/resolve/2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9/Car%20parts%20dataset/File1/img/Car%20damages%20300.png,CC0-1.0,Car parts dataset/File1/img/Car damages 300.png,accepted,"Pinned mirror revision 2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9; annotation Car parts dataset/File1/ann/Car damages 300.png.json; crop (430, 234, 526, 330); accepted under v2-visual-quality-rules-2026-09-06"
scratch/hitl-11fc932a1f1ef5d7.jpg,scratch,Scratch,Humans in the Loop Car Parts and Car Damages Dataset,https://huggingface.co/datasets/DrBimmer/car-parts-and-damage-dataset/resolve/2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9/Car%20parts%20dataset/File1/img/Car%20damages%20497.png,CC0-1.0,Car parts dataset/File1/img/Car damages 497.png,accepted,"Pinned mirror revision 2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9; annotation Car parts dataset/File1/ann/Car damages 497.png.json; crop (235, 256, 331, 352); accepted under v2-visual-quality-rules-2026-09-06"
scratch/hitl-13aeb326fa3ccc4a.jpg,scratch,Scratch,Humans in the Loop Car Parts and Car Damages Dataset,https://huggingface.co/datasets/DrBimmer/car-parts-and-damage-dataset/resolve/2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9/Car%20parts%20dataset/File1/img/Car%20damages%20860.png,CC0-1.0,Car parts dataset/File1/img/Car damages 860.png,accepted,"Pinned mirror revision 2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9; annotation Car parts dataset/File1/ann/Car damages 860.png.json; crop (249, 250, 373, 374); accepted under v2-visual-quality-rules-2026-09-06"
scratch/hitl-15a918a34dc2851e.jpg,scratch,Scratch,Humans in the Loop Car Parts and Car Damages Dataset,https://huggingface.co/datasets/DrBimmer/car-parts-and-damage-dataset/resolve/2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9/Car%20parts%20dataset/File1/img/Car%20damages%20451.png,CC0-1.0,Car parts dataset/File1/img/Car damages 451.png,accepted,"Pinned mirror revision 2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9; annotation Car parts dataset/File1/ann/Car damages 451.png.json; crop (102, 162, 488, 548); accepted under v2-visual-quality-rules-2026-09-06"
scratch/hitl-172ce005d417b7b8.jpg,scratch,Scratch,Humans in the Loop Car Parts and Car Damages Dataset,https://huggingface.co/datasets/DrBimmer/car-parts-and-damage-dataset/resolve/2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9/Car%20parts%20dataset/File1/img/Car%20damages%20919.png,CC0-1.0,Car parts dataset/File1/img/Car damages 919.png,accepted,"Pinned mirror revision 2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9; annotation Car parts dataset/File1/ann/Car damages 919.png.json; crop (251, 279, 400, 429); accepted under v2-visual-quality-rules-2026-09-06"
scratch/hitl-17b8f239fbc91bbb.jpg,scratch,Scratch,Humans in the Loop Car Parts and Car Damages Dataset,https://huggingface.co/datasets/DrBimmer/car-parts-and-damage-dataset/resolve/2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9/Car%20parts%20dataset/File1/img/Car%20damages%20231.png,CC0-1.0,Car parts dataset/File1/img/Car damages 231.png,accepted,"Pinned mirror revision 2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9; annotation Car parts dataset/File1/ann/Car damages 231.png.json; crop (248, 475, 359, 585); accepted under v2-visual-quality-rules-2026-09-06"
scratch/hitl-1874869cd464dd22.jpg,scratch,Scratch,Humans in the Loop Car Parts and Car Damages Dataset,https://huggingface.co/datasets/DrBimmer/car-parts-and-damage-dataset/resolve/2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9/Car%20parts%20dataset/File1/img/Car%20damages%201325.png,CC0-1.0,Car parts dataset/File1/img/Car damages 1325.png,accepted,"Pinned mirror revision 2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9; annotation Car parts dataset/File1/ann/Car damages 1325.png.json; crop (428, 401, 524, 497); accepted under v2-visual-quality-rules-2026-09-06"
scratch/hitl-18bb2a6ae12d82e9.jpg,scratch,Scratch,Humans in the Loop Car Parts and Car Damages Dataset,https://huggingface.co/datasets/DrBimmer/car-parts-and-damage-dataset/resolve/2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9/Car%20parts%20dataset/File1/img/Car%20damages%20698.jpg,CC0-1.0,Car parts dataset/File1/img/Car damages 698.jpg,accepted,"Pinned mirror revision 2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9; annotation Car parts dataset/File1/ann/Car damages 698.jpg.json; crop (312, 281, 408, 377); accepted under v2-visual-quality-rules-2026-09-06"
scratch/hitl-1c8178d7b7e91e4f.jpg,scratch,Scratch,Humans in the Loop Car Parts and Car Damages Dataset,https://huggingface.co/datasets/DrBimmer/car-parts-and-damage-dataset/resolve/2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9/Car%20parts%20dataset/File1/img/Car%20damages%201073.png,CC0-1.0,Car parts dataset/File1/img/Car damages 1073.png,accepted,"Pinned mirror revision 2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9; annotation Car parts dataset/File1/ann/Car damages 1073.png.json; crop (451, 199, 598, 346); accepted under v2-visual-quality-rules-2026-09-06"
scratch/hitl-20440feb983787b5.jpg,scratch,Scratch,Humans in the Loop Car Parts and Car Damages Dataset,https://huggingface.co/datasets/DrBimmer/car-parts-and-damage-dataset/resolve/2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9/Car%20parts%20dataset/File1/img/Car%20damages%20399.png,CC0-1.0,Car parts dataset/File1/img/Car damages 399.png,accepted,"Pinned mirror revision 2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9; annotation Car parts dataset/File1/ann/Car damages 399.png.json; crop (211, 5, 632, 427); accepted under v2-visual-quality-rules-2026-09-06"
scratch/hitl-204e934a2db80c88.jpg,scratch,Scratch,Humans in the Loop Car Parts and Car Damages Dataset,https://huggingface.co/datasets/DrBimmer/car-parts-and-damage-dataset/resolve/2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9/Car%20parts%20dataset/File1/img/Car%20damages%20776.png,CC0-1.0,Car parts dataset/File1/img/Car damages 776.png,accepted,"Pinned mirror revision 2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9; annotation Car parts dataset/File1/ann/Car damages 776.png.json; crop (248, 270, 358, 380); accepted under v2-visual-quality-rules-2026-09-06"
scratch/hitl-21ca37b50e641353.jpg,scratch,Scratch,Humans in the Loop Car Parts and Car Damages Dataset,https://huggingface.co/datasets/DrBimmer/car-parts-and-damage-dataset/resolve/2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9/Car%20parts%20dataset/File1/img/Car%20damages%201173.png,CC0-1.0,Car parts dataset/File1/img/Car damages 1173.png,rejected,"Pinned mirror revision 2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9; annotation Car parts dataset/File1/ann/Car damages 1173.png.json; crop (278, 212, 374, 308); rejected under v2-visual-quality-rules-2026-09-06: failed one or more visual inclusion rules"
scratch/hitl-236d0adaa6b6c97d.jpg,scratch,Scratch,Humans in the Loop Car Parts and Car Damages Dataset,https://huggingface.co/datasets/DrBimmer/car-parts-and-damage-dataset/resolve/2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9/Car%20parts%20dataset/File1/img/Car%20damages%20269.png,CC0-1.0,Car parts dataset/File1/img/Car damages 269.png,accepted,"Pinned mirror revision 2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9; annotation Car parts dataset/File1/ann/Car damages 269.png.json; crop (297, 429, 420, 553); accepted under v2-visual-quality-rules-2026-09-06"
scratch/hitl-240234dec32ad6e7.jpg,scratch,Scratch,Humans in the Loop Car Parts and Car Damages Dataset,https://huggingface.co/datasets/DrBimmer/car-parts-and-damage-dataset/resolve/2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9/Car%20parts%20dataset/File1/img/Car%20damages%20480.png,CC0-1.0,Car parts dataset/File1/img/Car damages 480.png,accepted,"Pinned mirror revision 2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9; annotation Car parts dataset/File1/ann/Car damages 480.png.json; crop (332, 213, 428, 309); accepted under v2-visual-quality-rules-2026-09-06"
scratch/hitl-24bf1d929c5991bf.jpg,scratch,Scratch,Humans in the Loop Car Parts and Car Damages Dataset,https://huggingface.co/datasets/DrBimmer/car-parts-and-damage-dataset/resolve/2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9/Car%20parts%20dataset/File1/img/Car%20damages%20467.png,CC0-1.0,Car parts dataset/File1/img/Car damages 467.png,rejected,"Pinned mirror revision 2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9; annotation Car parts dataset/File1/ann/Car damages 467.png.json; crop (210, 222, 306, 318); rejected under v2-visual-quality-rules-2026-09-06: failed one or more visual inclusion rules"
scratch/hitl-252923662c856649.jpg,scratch,Scratch,Humans in the Loop Car Parts and Car Damages Dataset,https://huggingface.co/datasets/DrBimmer/car-parts-and-damage-dataset/resolve/2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9/Car%20parts%20dataset/File1/img/Car%20damages%20161.png,CC0-1.0,Car parts dataset/File1/img/Car damages 161.png,accepted,"Pinned mirror revision 2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9; annotation Car parts dataset/File1/ann/Car damages 161.png.json; crop (475, 141, 571, 237); accepted under v2-visual-quality-rules-2026-09-06"
scratch/hitl-346ff7d8817142db.jpg,scratch,Scratch,Humans in the Loop Car Parts and Car Damages Dataset,https://huggingface.co/datasets/DrBimmer/car-parts-and-damage-dataset/resolve/2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9/Car%20parts%20dataset/File1/img/Car%20damages%20888.png,CC0-1.0,Car parts dataset/File1/img/Car damages 888.png,accepted,"Pinned mirror revision 2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9; annotation Car parts dataset/File1/ann/Car damages 888.png.json; crop (438, 231, 534, 327); accepted under v2-visual-quality-rules-2026-09-06"
scratch/hitl-357e36f6618203ff.jpg,scratch,Scratch,Humans in the Loop Car Parts and Car Damages Dataset,https://huggingface.co/datasets/DrBimmer/car-parts-and-damage-dataset/resolve/2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9/Car%20parts%20dataset/File1/img/Car%20damages%20712.png,CC0-1.0,Car parts dataset/File1/img/Car damages 712.png,accepted,"Pinned mirror revision 2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9; annotation Car parts dataset/File1/ann/Car damages 712.png.json; crop (165, 264, 305, 404); accepted under v2-visual-quality-rules-2026-09-06"
scratch/hitl-37bff1de72679653.jpg,scratch,Scratch,Humans in the Loop Car Parts and Car Damages Dataset,https://huggingface.co/datasets/DrBimmer/car-parts-and-damage-dataset/resolve/2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9/Car%20parts%20dataset/File1/img/Car%20damages%20313.png,CC0-1.0,Car parts dataset/File1/img/Car damages 313.png,accepted,"Pinned mirror revision 2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9; annotation Car parts dataset/File1/ann/Car damages 313.png.json; crop (502, 168, 678, 344); accepted under v2-visual-quality-rules-2026-09-06"
scratch/hitl-39a426f1e918aa61.jpg,scratch,Scratch,Humans in the Loop Car Parts and Car Damages Dataset,https://huggingface.co/datasets/DrBimmer/car-parts-and-damage-dataset/resolve/2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9/Car%20parts%20dataset/File1/img/Car%20damages%20311.png,CC0-1.0,Car parts dataset/File1/img/Car damages 311.png,accepted,"Pinned mirror revision 2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9; annotation Car parts dataset/File1/ann/Car damages 311.png.json; crop (306, 325, 402, 421); accepted under v2-visual-quality-rules-2026-09-06"
scratch/hitl-3f710f75493687c4.jpg,scratch,Scratch,Humans in the Loop Car Parts and Car Damages Dataset,https://huggingface.co/datasets/DrBimmer/car-parts-and-damage-dataset/resolve/2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9/Car%20parts%20dataset/File1/img/Car%20damages%20132.png,CC0-1.0,Car parts dataset/File1/img/Car damages 132.png,accepted,"Pinned mirror revision 2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9; annotation Car parts dataset/File1/ann/Car damages 132.png.json; crop (311, 194, 407, 290); accepted under v2-visual-quality-rules-2026-09-06"
scratch/hitl-40bf342da14ce861.jpg,scratch,Scratch,Humans in the Loop Car Parts and Car Damages Dataset,https://huggingface.co/datasets/DrBimmer/car-parts-and-damage-dataset/resolve/2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9/Car%20parts%20dataset/File1/img/Car%20damages%20714.png,CC0-1.0,Car parts dataset/File1/img/Car damages 714.png,rejected,"Pinned mirror revision 2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9; annotation Car parts dataset/File1/ann/Car damages 714.png.json; crop (386, 215, 482, 311); rejected under v2-visual-quality-rules-2026-09-06: failed one or more visual inclusion rules"
scratch/hitl-41f83c48c517a538.jpg,scratch,Scratch,Humans in the Loop Car Parts and Car Damages Dataset,https://huggingface.co/datasets/DrBimmer/car-parts-and-damage-dataset/resolve/2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9/Car%20parts%20dataset/File1/img/Car%20damages%20168.png,CC0-1.0,Car parts dataset/File1/img/Car damages 168.png,accepted,"Pinned mirror revision 2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9; annotation Car parts dataset/File1/ann/Car damages 168.png.json; crop (154, 226, 250, 322); accepted under v2-visual-quality-rules-2026-09-06"
scratch/hitl-43369d9d94f17fe2.jpg,scratch,Scratch,Humans in the Loop Car Parts and Car Damages Dataset,https://huggingface.co/datasets/DrBimmer/car-parts-and-damage-dataset/resolve/2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9/Car%20parts%20dataset/File1/img/Car%20damages%201165.png,CC0-1.0,Car parts dataset/File1/img/Car damages 1165.png,accepted,"Pinned mirror revision 2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9; annotation Car parts dataset/File1/ann/Car damages 1165.png.json; crop (574, 309, 670, 405); accepted under v2-visual-quality-rules-2026-09-06"
scratch/hitl-47c153cf372e8044.jpg,scratch,Scratch,Humans in the Loop Car Parts and Car Damages Dataset,https://huggingface.co/datasets/DrBimmer/car-parts-and-damage-dataset/resolve/2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9/Car%20parts%20dataset/File1/img/Car%20damages%20877.png,CC0-1.0,Car parts dataset/File1/img/Car damages 877.png,rejected,"Pinned mirror revision 2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9; annotation Car parts dataset/File1/ann/Car damages 877.png.json; crop (224, 233, 320, 329); rejected under v2-visual-quality-rules-2026-09-06: failed one or more visual inclusion rules"
scratch/hitl-4ae80e1f4a2273e7.jpg,scratch,Scratch,Humans in the Loop Car Parts and Car Damages Dataset,https://huggingface.co/datasets/DrBimmer/car-parts-and-damage-dataset/resolve/2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9/Car%20parts%20dataset/File1/img/Car%20damages%20601.png,CC0-1.0,Car parts dataset/File1/img/Car damages 601.png,accepted,"Pinned mirror revision 2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9; annotation Car parts dataset/File1/ann/Car damages 601.png.json; crop (431, 404, 527, 500); accepted under v2-visual-quality-rules-2026-09-06"
scratch/hitl-4f2bb5b9bfb7f895.jpg,scratch,Scratch,Humans in the Loop Car Parts and Car Damages Dataset,https://huggingface.co/datasets/DrBimmer/car-parts-and-damage-dataset/resolve/2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9/Car%20parts%20dataset/File1/img/Car%20damages%20865.png,CC0-1.0,Car parts dataset/File1/img/Car damages 865.png,rejected,"Pinned mirror revision 2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9; annotation Car parts dataset/File1/ann/Car damages 865.png.json; crop (278, 274, 374, 370); rejected under v2-visual-quality-rules-2026-09-06: failed one or more visual inclusion rules"
scratch/hitl-4fce78446ba0b4f4.jpg,scratch,Scratch,Humans in the Loop Car Parts and Car Damages Dataset,https://huggingface.co/datasets/DrBimmer/car-parts-and-damage-dataset/resolve/2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9/Car%20parts%20dataset/File1/img/Car%20damages%20924.png,CC0-1.0,Car parts dataset/File1/img/Car damages 924.png,accepted,"Pinned mirror revision 2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9; annotation Car parts dataset/File1/ann/Car damages 924.png.json; crop (222, 192, 364, 334); accepted under v2-visual-quality-rules-2026-09-06"
scratch/hitl-504603a869da06d9.jpg,scratch,Scratch,Humans in the Loop Car Parts and Car Damages Dataset,https://huggingface.co/datasets/DrBimmer/car-parts-and-damage-dataset/resolve/2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9/Car%20parts%20dataset/File1/img/Car%20damages%201253.jpg,CC0-1.0,Car parts dataset/File1/img/Car damages 1253.jpg,accepted,"Pinned mirror revision 2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9; annotation Car parts dataset/File1/ann/Car damages 1253.jpg.json; crop (329, 304, 425, 400); accepted under v2-visual-quality-rules-2026-09-06"
scratch/hitl-50e0afa0411bd9da.jpg,scratch,Scratch,Humans in the Loop Car Parts and Car Damages Dataset,https://huggingface.co/datasets/DrBimmer/car-parts-and-damage-dataset/resolve/2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9/Car%20parts%20dataset/File1/img/Car%20damages%20901.png,CC0-1.0,Car parts dataset/File1/img/Car damages 901.png,accepted,"Pinned mirror revision 2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9; annotation Car parts dataset/File1/ann/Car damages 901.png.json; crop (231, 241, 361, 372); accepted under v2-visual-quality-rules-2026-09-06"
scratch/hitl-517c4dac6e04caba.jpg,scratch,Scratch,Humans in the Loop Car Parts and Car Damages Dataset,https://huggingface.co/datasets/DrBimmer/car-parts-and-damage-dataset/resolve/2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9/Car%20parts%20dataset/File1/img/Car%20damages%201085.png,CC0-1.0,Car parts dataset/File1/img/Car damages 1085.png,accepted,"Pinned mirror revision 2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9; annotation Car parts dataset/File1/ann/Car damages 1085.png.json; crop (304, 342, 400, 438); accepted under v2-visual-quality-rules-2026-09-06"
scratch/hitl-5186b6d50ff56e31.jpg,scratch,Scratch,Humans in the Loop Car Parts and Car Damages Dataset,https://huggingface.co/datasets/DrBimmer/car-parts-and-damage-dataset/resolve/2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9/Car%20parts%20dataset/File1/img/Car%20damages%20800.png,CC0-1.0,Car parts dataset/File1/img/Car damages 800.png,accepted,"Pinned mirror revision 2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9; annotation Car parts dataset/File1/ann/Car damages 800.png.json; crop (116, 138, 212, 234); accepted under v2-visual-quality-rules-2026-09-06"
scratch/hitl-53f2c6f6c29777bd.jpg,scratch,Scratch,Humans in the Loop Car Parts and Car Damages Dataset,https://huggingface.co/datasets/DrBimmer/car-parts-and-damage-dataset/resolve/2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9/Car%20parts%20dataset/File1/img/Car%20damages%201254.png,CC0-1.0,Car parts dataset/File1/img/Car damages 1254.png,rejected,"Pinned mirror revision 2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9; annotation Car parts dataset/File1/ann/Car damages 1254.png.json; crop (563, 188, 666, 290); rejected under v2-visual-quality-rules-2026-09-06: failed one or more visual inclusion rules"
